"Source","Source ID","Category","Category ID","Name","Palette","Threadcount","Overview","Comment","Copyright","Source URL","Update date"
"Weddslist","","Scottish Tartans Society","sts","Loch Laggan","R#c00000; K#000000; G#008000; ","G/7 K7 G101 R7 G6 R/19","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Loch Leven, Check","W#e0e0e0; Q#000030; G#008000; A#5480b0; ","Q/4 G26 Q22 A8 W18 Q/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Loch Lomond","I#102040; O#300030; Y#f0c000; X#004010; P#800080; F#800000; ","O/8 P30 X20 O16 F8 I6 F6 Y6 F/56","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Loch Lomond","W#e0e0e0; J#000050; A#5480b0; ","A/74 W18 A6 J18 W/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Loch Lomond","Y#f0c000; W#e0e0e0; R#c00000; G#008000; ","G/44 W28 R14 Y/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Loch Lomond Millennium","I#102040; O#407050; Y#f0c000; R#c00000; K#000000; B#304080; ","K/6 O4 K24 I8 B38 R6 B38 I8 K24 O4 Y/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Loch Morar","W#e0e0e0; R#c00000; D#401000; ","R/76 W18 R6 D18 W/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Loch Ness","W#e0e0e0; T#806050; R#c00000; K#000000; ","K/10 T70 W20 K20 W4 R/20","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Loch Rannoch","W#e0e0e0; K#000000; G#008000; ","G/37 W9 G3 K9 W/3","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Loch Rannoch","Z#906030; T#806050; G#008000; D#401000; ","D/48 G4 D10 Z28 G4 Z10 T34 D/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Loch Tummel","Z#906030; W#e0e0e0; D#401000; ","Z/76 W18 Z6 D18 W/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lochaber","R#c00000; B#304080; A#5480b0; ","B/2 A2 B16 R/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lochaber","R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","G/8 A4 B72 R4 K80 G72 R4 G/12","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lochaber","R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","G/8 A4 B66 R4 K70 G66 K2 R4 K2 G/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lochaber, Cameron","R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","B/16 A6 B80 R6 K88 A6 R6 G80 R4 K8 R/14","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lochaber, Old..","R#c00000; B#304080; A#5480b0; ","B/8 A4 B64 R4 B140 R4 B/12","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lochiel, (Cameron)","O#600030; Y#f0c000; R#c00000; G#008000; B#304080; ","G/8 O6 G6 R72 B4 Y4 R6 B24 R6 Y4 B4 R6 G80 R6 B4 Y4 R/72","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lochinvar Marine Harvest","X#004010; P#800080; K#000000; J#000050; ","X/20 K4 X4 K4 X4 K14 J16 P4 J16 K14 X16 K4 X/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lochnagar","W#e0e0e0; P#800080; N#808080; ","W/4 P4 N28 N16 N4 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lockhart","R#c00000; K#000000; J#000050; G#008000; ","G/26 K6 J32 R4 J32 K12 G68 K6 G/26","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Logan","O#d03030; R#c00000; G#008000; ","G/4 R16 G60 O16 G4 O16 G/40","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Logan","R#c00000; G#008000; B#304080; ","B/32 R12 B4 R12 G56 R12 B/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Logan","Y#f0c000; R#c00000; G#008000; B#304080; ","B/18 R6 Y2 R6 G18 R6 Y/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Logan, Dark","O#d03030; R#c00000; K#000000; G#008000; ","K/2 R8 G30 O8 K2 O8 K/18","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Logan, Light","I#30a010; O#d03030; R#c00000; P#800080; ","P/18 O8 P2 O8 I30 R8 P/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Logan, or MacLennan","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/4 R4 B4 R4 B16 K16 G16 R4 G4 Y/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Logan, or Skene","R#c00000; G#008000; B#304080; ","B/18 R6 B2 R6 G18 R6 B/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Logan, with Yellow","Y#f0c000; R#c00000; P#800080; G#008000; ","P/32 R12 Y4 R12 G56 R12 Y/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Loganair, Uniform Skirt","W#e0e0e0; R#c00000; N#808080; K#000000; ","R/10 N64 K62 W/10","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","London Scottish Rugby Club","W#e0e0e0; R#c00000; Q#000030; K#000000; G#008000; ","K/8 G16 Q26 W2 Q80 R/10","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","London'88","Y#f0c000; W#e0e0e0; R#c00000; N#808080; K#000000; B#304080; ","K/4 N4 R4 B6 W10 B4 Y4 B4 K8 N8 B110 Y/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","London, Caledonian","R#c00000; G#008000; B#304080; A#5480b0; ","R/18 B4 R42 A4 R4 B16 R4 G4 R4 G34 R4 B4 R/16","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Londonderry","I#d08010; O#d00000; K#000000; G#008000; ","G/12 K8 O20 I32 G48 K8 O/24","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Longford","T#806050; R#c00000; K#000000; G#008000; B#304080; ","B/16 K6 B36 G12 K16 G12 T24 R10 T24 R/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Longniddry, Green","O#30a010; W#e0e0e0; I#003000; G#008000; ","G/84 O4 W4 O4 G10 I24 W64 G/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Longniddry, dress","O#8080d0; W#e0e0e0; P#800080; B#304080; ","P/84 B4 W4 B4 P10 O24 W64 P/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Longniddry, dress (Turquoise)","O#606080; W#e0e0e0; K#000000; A#5480b0; ","A/84 K4 W4 K4 A10 O24 W64 A/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Longniddry, dress Burgundy","O#d03030; W#e0e0e0; R#c00000; C#900030; ","C/84 O4 W4 O4 C10 R24 W64 C/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lords, of Skye","W#e0e0e0; T#806050; K#000000; ","K/92 T14 K16 W/40","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lorne","K#000000; G#008000; B#304080; ","B/4 K2 G16 K2 G2 K2 G2 K16 B2 K2 B2 K2 B16 K2 G/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lorne, Marquis of","O#30a010; Y#f0c000; W#e0e0e0; R#c00000; K#000000; B#304080; ","B/6 K6 O4 K28 O4 K4 O40 R4 O4 W4 O4 Y4 O40 K4 O4 K28 O4 K/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lorne, Marquis of","O#30a010; Y#f0c000; W#e0e0e0; R#c00000; I#003000; B#304080; ","B/20 I20 O16 I92 O6 I6 O110 Y8 O10 W8 O10 R8 O110 I6 O6 I92 O16 I/20","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lossiemouth/Hersbruck","O#300030; W#e0e0e0; Q#000030; K#000000; I#003000; ","I/52 Q6 I24 K20 O30 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Louise","R#c00000; K#000000; G#008000; B#304080; ","G/8 K4 B36 K28 G4 K4 G4 K4 G36 R4 G/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Louise","R#c00000; K#000000; G#008000; B#304080; ","B/2 K2 B18 K12 G2 K2 G2 K2 G12 R2 K/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Louise","R#c00000; K#000000; G#008000; B#304080; ","B/4 R2 G16 K4 G4 K4 G4 K16 B4 K4 B4 K4 B16 K2 G/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Louth","F#ffe000; H#602040; I#606080; Z#906030; R#c00000; O#ff8500; ","I/76 H8 I16 F4 I8 O6 I8 I28 R14 I4 R8 Z/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lovat, or Fraser","R#c00000; P#800080; G#008000; ","P/4 R20 G72 R16 P38 R/160","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lovat, or Fraser","R#c00000; P#800080; G#008000; ","P/2 R14 P44 R46 P2 R46 G44 R14 P/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lumsden 1797","R#c00000; G#008000; B#304080; ","B/20 R100 B80 R20 G20 R20 G80 R100 G/20","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lumsden Green","R#c00000; K#000000; J#000050; G#008000; B#304080; ","G/32 B4 K4 B4 G32 R6 J30 R4 J30 R6 K32 B4 G4 B4 G4 B4 K/32","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lumsden Short Version","Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","G/12 W2 G12 R6 G6 Y2 G6 R6 G8 R6 G10 R18 G4 R8 G4 R18 W2 R8 B22 R4 B22 R8 W2 R18 B2 R2 B4 R2 B2 R/18","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lumsden Waistcoat","Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","G/40 R12 G40 R38 G4 R4 G6 R4 G4 R40 G4 R4 G6 R4 G4 R38 W4 R20 B52 R12 B52 R20 W4 R42 G6 R18 G6 R44 G22 R18 G20 R16 G12 Y6 G12 R16 G40 W4 G/42","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lumsden, of Clova","W#e0e0e0; R#c00000; G#008000; B#304080; ","B/18 R4 B18 R18 G2 R2 G4 R2 G2 R18 G2 R2 G4 R2 G2 R18 W2 R8 B22 R4 B22 R8 W2 R18 G4 R8 G4 R18 G18 R4 G/18","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Lynch","O#006030; R#c00000; B#304080; ","B/14 O12 B202 R14 B12 R/38","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacAart","Y#f0c000; T#806050; R#c00000; K#000000; G#008000; ","R/6 G12 K2 Y2 K2 G12 R4 T4 K4 T/18","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacAlister","O#30a010; W#e0e0e0; R#c00000; I#003000; B#304080; A#5480b0; ","B/20 R4 W4 R6 I24 O4 R16 O4 I24 R20 W4 R4 B32 R4 W4 R44 A4 R4 I88 R4 A4 R128 A4 R4 I88 R4 A4 R48 W4 R4 I24 R8 A8 R8 W4 R8 A8 R8 I24 O4 R/64","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacAlister","O#30a010; W#e0e0e0; R#c00000; G#008000; B#304080; A#5480b0; ","R/16 O2 G4 R4 A2 R2 W2 R2 A2 R4 G6 R2 W2 R12 A2 R2 G24 R2 A2 R32 A2 R2 G24 R2 A2 R12 W2 R2 B8 R2 W2 R4 G6 O2 R4 O2 G6 R6 W2 R2 B4 R2 W2 R/16","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacAlister","R#c00000; G#008000; B#304080; A#5480b0; ","R/8 A2 R2 G12 R24 A2 R2 G36 R2 A2 R64 A2 R2 G36 R2 A2 R24 B16 R16 G16 R8 G16 R/64","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacAlister","Y#f0c000; R#c00000; G#008000; B#304080; A#5480b0; ","R/48 G12 Y4 R8 Y4 G12 R12 B12 R24 A4 R4 G32 R4 A4 R48 A4 R4 G32 R4 A4 R24 G8 R4 A4 R8 A4 R4 G12 Y4 R/16","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacAlister of Glenbarr","T#806050; G#008000; B#304080; ","G/8 T4 G4 T4 G4 T6 B2 T2 G8 T2 B2 T24 B4 T/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacAlpine","O#102040; Y#f0c000; W#e0e0e0; K#000000; G#008000; ","O/16 G4 O4 G24 K4 G24 O4 G4 O16 W4 K16 G4 K16 Y/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacAlpine","Y#f0c000; W#e0e0e0; K#000000; G#008000; ","G/4 K4 G24 K4 G24 K4 G4 K16 W4 K16 G4 K16 Y4 K/16","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacArthur","Y#f0c000; K#000000; G#008000; ","K/30 G4 K8 G36 Y4 G/36","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacArthur","Y#f0c000; K#000000; G#008000; ","K/32 G6 K12 G30 Y/3","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacArthur of Milton, hunting","P#800080; K#000000; G#008000; B#304080; ","G/28 B4 G4 K16 P18 K/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacArthur, ?","Y#f0c000; R#c00000; K#000000; G#008000; ","R/6 G60 K24 G12 K32 Y/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacArthur-Fox","R#c00000; K#000000; G#008000; ","K/19 G8 K10 G31 R/3","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacArthur-Fox, dress","R#c00000; F#800000; B#304080; A#5480b0; ","A/8 F64 B12 F12 B52 R/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacAulay","W#e0e0e0; R#c00000; K#000000; G#008000; ","K/4 R32 G12 R6 G16 W/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacAulay","W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","R/96 B2 G48 B2 R20 B2 G24 K2 W/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacAuley, hunting","W#e0e0e0; R#c00000; K#000000; G#008000; ","R/4 G24 K8 G16 K32 W2 K32 G/12","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacBain/MacBean","W#e0e0e0; R#c00000; K#000000; G#008000; C#900030; A#5480b0; ","G/20 W4 R10 C10 G4 C10 R10 W4 K4 G24 K4 W4 A10 K4 W4 K4 A10 W4 R/120","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacBean","W#e0e0e0; R#c00000; K#000000; G#008000; C#900030; B#304080; A#5480b0; ","G/6 W2 R4 C4 G2 C4 R4 W2 K2 G12 K2 W2 B4 A2 W2 A2 B4 W2 R/48","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacBean","W#e0e0e0; R#c00000; M#802040; K#000000; G#008000; B#304080; ","G/14 W4 R8 M8 G4 M8 R8 W4 K4 G20 K4 W4 K4 B4 W4 B4 K8 W4 R/114","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","MacBean dress","W#e0e0e0; R#c00000; M#802040; K#000000; G#008000; A#5480b0; ","G/20 W8 R8 M8 G4 M8 R8 W8 G20 W8 A8 W4 A8 W46 K4 R/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
